"Source","Target","Weight"
"975946939153291","MarinadelpilarBc",1
"975946939153291","MedProChoice",1
"975946939153291","MedinaLorca",1
"975946939153291","Mejhons",6
"975946939153291","MisionJbpPeru",39
"975946939153291","MrCapachoenvivo",3
"975946939153291","MrcapachoNews",51
"975946939153291","MujeresProVidaChih",1
"975946939153291","MusicaCristianaCatolica1",1
"975946939153291","NOScordobaOficial",1
"975946939153291","NadieMenos.TV",1
"975946939153291","NadieMenos.org",5
"975946939153291","NilberAlCongreso2020",1
"975946939153291","NoticiasTelemundo",1
"975946939153291","ONGCATOLICASINCOMPONENDA",2
"975946939153291","Obed.Obadiah.Oficial",1
"975946939153291","ObeliscoTV",1
"975946939153291","OkChicasBlog",1
"975946939153291","Oliver.Ibanez.Youtube",3
"975946939153291","PBOPeru",8
"975946939153291","PadreSam",2
"975946939153291","PalabradeDioslaluzverdadera",1
"975946939153291","PaolaMartinezPolitica",1
"975946939153291","ParroquiaDivinaMisericordiaSebaco",1
"975946939153291","PartidoCelesteLaMatanza",1
"975946939153291","PastorWillGraham",1
"975946939153291","PeruDefiendeLaVerdad",2
"975946939153291","PeruEmergenciaUCI.SOS.Oficial",1
"975946939153291","PeruOF",1
"975946939153291","Peruanos.UPEB",8
"975946939153291","PhilosophicumConsilium",1
"975946939153291","PicantePeroEdificante",21
"975946939153291","PoderSonora",1
"975946939153291","PoliticamenteIncorrectoVerificado",1
"975946939153291","PresbiterioZona92",14
"975946939153291","PresidenciaPeru",1
"975946939153291","Ps.HectorNole",6
"975946939153291","PsAngelHuari",16
"975946939153291","PureProvida",11
"975946939153291","QCanarias",1
"975946939153291","RBelmontC",5
"975946939153291","RadioFeInternacional",42
"975946939153291","Radiofeinternacional",121
"975946939153291","RafaelLopezAliagaOficial",45
"975946939153291","RedProvidaArgentinaOficial",1
"975946939153291","RemanenteEscogidoArkansas",13
"975946939153291","RemanenteEscogidoenGuatemala",8
"975946939153291","ReporteMises",1
"975946939153291","RevistaMexicoVIVE",1
"975946939153291","RodolfoRojasInternacional",2
"975946939153291","SantiagoMatiasAlofokeMusic",1
"975946939153291","SiALaVidaAmericaLatina",1
"975946939153291","SojuPUEBLOnuevo",7
"975946939153291","SomosLaGeneracionProvida",1
"975946939153291","SomosNosArg",1
"975946939153291","SoyApristaPeru",1
"975946939153291","TVManadelCielo",1
"975946939153291","TabernaDeMoePaginaSimpson",1
"975946939153291","TacnaFielOfficial",3
"975946939153291","TodosconMG",7
"975946939153291","VOXEspana",1
"975946939153291","VanguardiaSocialcristianaPE",3
"975946939153291","VanguardiasocialcristianaPE",1
"975946939153291","VerdadOcultaOficial",1
"975946939153291","VillaElSalvador112",5
"975946939153291","VolvamosaDios",2
"975946939153291","WawaKusisqa",9
"975946939153291","YeseniaThenOficial",1
"975946939153291","ada.matiasescalera",54
"975946939153291","adolfo.enriquezvanderkam",1
"975946939153291","adrianjonathansilva",1
"975946939153291","aimediaAUS",1
"975946939153291","alejomunante10",1
"975946939153291","alimamanibarriga",1
"975946939153291","alvaropanzittamision",11
"975946939153291","amunante11",2
"975946939153291","andrespaezec",1
"975946939153291","angelestacion.con",19
"975946939153291","angelestaciontv",13
"975946939153291","apoyoareyconbarbaytudela",3
"975946939153291","ariasmoraricardo",1
"975946939153291","asavazzini",2
"975946939153291","ashukitOficial",1
"975946939153291","atvmasnoticias",1
"975946939153291","beatriz.mejiamori",15
"975946939153291","betel.television",19
"975946939153291","bethelinforma",3
"975946939153291","bethelradio",6
"975946939153291","betheltv",43
"975946939153291","betheltvmoyobamba",5
"975946939153291","brujasdelmar",1
"975946939153291","canal2cali",1
"975946939153291","candelita777",4
"975946939153291","carlosugalde.usa",1
"975946939153291","catarsisyharakiri",2
"975946939153291","ceciliagarciaperu",6
"975946939153291","chris.hana1",1
"975946939153291","ciudadanosporlaverdaduruguay",1
"975946939153291","coaliciondeoracionporelperu",3
"975946939153291","combitvpe",1
"975946939153291","combuttersenvivo",2
"975946939153291","comisionesdelcongresoperu",1
"975946939153291","comunismocaviar",10
"975946939153291","conmasmexico",1
"975946939153291","conuviveargentina",2
"975946939153291","conversandoconjona",13
"975946939153291","cristianosactualizados",1
"975946939153291","dannyapologetica",1
"975946939153291","defendemosladignidadhumana",1
"975946939153291","desarrolloyperonismo.jujuy",2
"975946939153291","diadeacciondegraciasperu",1
"975946939153291","diario.expreso",7
"975946939153291","diarioelpopular",1
"975946939153291","digitaltvgo",2
"975946939153291","dimas.barco.1",1
"975946939153291","dinarezi",1
"975946939153291","diosas.miel",1
"975946939153291","diosesbueno",1
"975946939153291","drgabrielfciani",2
"975946939153291","ecuavisa",1
"975946939153291","eduardo.grecco.566",1
"975946939153291","eduardomasiasc",67
"975946939153291","elcomercio.pe",1
"975946939153291","elfiscalizadoroficial",1
"975946939153291","elimparcialcom",1
"975946939153291","elprofepedrocastillo",6
"975946939153291","eltiocienlucas",2
"975946939153291","encasaestoyfeliz",1
"975946939153291","eugeniomasias",52
"975946939153291","events",10
"975946939153291","everardomartinezmacias",2
"975946939153291","extremobrena.boardingskate",1
"975946939153291","fabesdelsol",4
"975946939153291","fabiana.lacalandria",1
"975946939153291","fachahereje009",2
"975946939153291","federacion.apafaslimacallao",1
"975946939153291","frankkrklect",2
"975946939153291","franylavida",1
"975946939153291","frasesgw",1
"975946939153291","frentejoven",1
"975946939153291","fundaprolib",1
"975946939153291","giancarlo.correa.77",1
"975946939153291","groups",2
"975946939153291","gustavo.sallelorier",1
"975946939153291","habacuc.dominguezsoto",3
"975946939153291","hector.allendellocclla",29
"975946939153291","hectorrolan.riveraespinoza",13
"975946939153291","https://www.facebook.com/102879711180246",1
"975946939153291","https://www.facebook.com/1831491217090895",1
"975946939153291","iglesia.tarapoto.1",8
"975946939153291","iglesiammmpanama",1
"975946939153291","impactoevangelistico",1
"975946939153291","javier.ancaplibertad",1
"975946939153291","jequitachanta",1
"975946939153291","jessica.huertaayala",1
"975946939153291","joebiden",3
"975946939153291","jonathansilvacjl",5
"975946939153291","juanandres.nebel",31
"975946939153291","juanjomalvinas",2
"975946939153291","juannito.guzman.5",2
"975946939153291","kausayninchis",8
"975946939153291","kimJenniferPaz7",1
"975946939153291","laabeja.pe",1
"975946939153291","lasasambleasdediosdelperuoficial",1
"975946939153291","lpderecho",4
"975946939153291","lucasmedina1984",1
"975946939153291","luchandoxlibertad",5
"975946939153291","luis.doloriercorrea",6
"975946939153291","luismezabocanegra",1
"975946939153291","madresporelperu",3
"975946939153291","mamelafiallo",2
"975946939153291","manifestandosugloriaenlatierra",1
"975946939153291","manuel.velasquez70",1
"975946939153291","marchaporlafamiliaperu",1
"975946939153291","marchaporlavidaperu",1
"975946939153291","mariaelena.ontivero",1
"975946939153291","masha.lepskaya",1
"975946939153291","mexicoenaccionsonora",2
"975946939153291","michelsanchezallende",1
"975946939153291","miguelsanchezavila.org",1
"975946939153291","miklos.lukacs.8",1
"975946939153291","mmchao.org",1
"975946939153291","mmm.mocupe",152
"975946939153291","mmmandahuaylas",72
"975946939153291","mmmarequipa",4
"975946939153291","mmmayacucho",3
"975946939153291","mmmbrena",74
"975946939153291","mmmchiclayo",6
"975946939153291","mmmecuador",13
"975946939153291","mmmguadalupesona68",288
"975946939153291","mmmhijosdeluya",7
"975946939153291","mmmhuaraz.org",2
"975946939153291","mmmhuaycan",6
"975946939153291","mmmignacioprado",1
"975946939153291","mmmindependencia",1
"975946939153291","mmmjesustecambia",2
"975946939153291","mmmlastorres",11
"975946939153291","mmmmoyobamba",2
"975946939153291","mmmperu",15
"975946939153291","mmmpiura",22
"975946939153291","mmmpresbiterio6",63
"975946939153291","mmmrimac",20
"975946939153291","mmmsanfelipe",14
"975946939153291","mmmtabladaantigua",34
"975946939153291","mmmvalleamauta",12
"975946939153291","mmmvillale",18
"975946939153291","moraleseduardito2020",1
"975946939153291","movimiento.profamilia",9
"975946939153291","movimientomisioneromundialenica",6
"975946939153291","movimientoprofamilia.provida",1
"975946939153291","movistarperu",1
"975946939153291","nazercol",4
"975946939153291","nnayarit",1
"975946939153291","nora.diazgottelli",1
"975946939153291","officialbenshapiro",1
"975946939153291","officialteamtrump",1
"975946939153291","ompei.org",18
"975946939153291","oracionpermanente36",8
"975946939153291","organizzazionemondialeperlavita",1
"975946939153291","orlandowilliansr",5
"975946939153291","oscarsandovalggarcia",4
"975946939153291","pactoporlavidamx",12
"975946939153291","pastorarturonorero",1
"975946939153291","pastorenriquevalenzuela",6
"975946939153291","patriarcalcuba",1
"975946939153291","patricia.soprano",4
"975946939153291","patriotascol",160
"975946939153291","pediatraleonardoescobar",1
"975946939153291","peru21",1
"975946939153291","peruactivo2021",1
"975946939153291","pguadalupeive",1
"975946939153291","plandemic20202",2
"975946939153291","plataformaLP",6
"975946939153291","politicaliberal",3
"975946939153291","predicadorcatolicoangelsalguero",1
"975946939153291","prensaperuoficial",1
"975946939153291","prodrigo.pe",1
"975946939153291","programaevangelisticocaminoalcielo",1
"975946939153291","providamiami",6
"975946939153291","quierotvGDL",1
"975946939153291","radiomisionerapentecostal",1
"975946939153291","raulc.perez.14",1
"975946939153291","reneluis.castellon",2
"975946939153291","revelaciones.smith.9",1
"975946939153291","ricardo.valdivianavarro",1
"975946939153291","ricardobelmontcassinellioficial",1
"975946939153291","ricardoclaurep",1
"975946939153291","rinconapologetico",2
"975946939153291","risasporlavida",2
"975946939153291","rlaoficial",15
"975946939153291","rodolfocarhuapomacamacho",11
"975946939153291","rosamariabartraba",3
"975946939153291","roxana.camacho.798",3
"975946939153291","rsbnetwork",1
"975946939153291","sabrina.basile.9",1
"975946939153291","sanadoctrinammm",8
"975946939153291","sara.betsabe.7",1
"975946939153291","saulalcides",1
"975946939153291","sebastian.pinto.501",5
"975946939153291","somosmmmhuachipa",17
"975946939153291","sos3angeles",1
"975946939153291","surielchaconperu",2
"975946939153291","tertuliasliberales",1
"975946939153291","tesoros.musicalesperuanos",1
"975946939153291","tiemposfinales600am",1
"975946939153291","tonybeniteztv",1
"975946939153291","trukinave",1
"975946939153291","tucuprovida",4
"975946939153291","udabogadosporlaverdad",2
"975946939153291","ultimostiemposs",1
"975946939153291","uncanalinteligente",1
"975946939153291","vanny.gh",6
"975946939153291","vertvlatam",3
"975946939153291","viejofraile",1
"975946939153291","vientoterapia",22
"975946939153291","vozprovida",11
"975946939153291","wendy.dominguez.3150807",1
"975946939153291","willaxfans.digital",3
"975946939153291","willaxtv",2
"975946939153291","wmmnewzealand",3
"975946939153291","zitatv.pe",1
"AbogadosAntifem","101437155334231",55
"AbogadosAntifem","1027064280799646",1
"AbogadosAntifem","102879711180246",1
"AbogadosAntifem","104097804720385",1
"AbogadosAntifem","104232631198272",1
"AbogadosAntifem","105245908116618",8
"AbogadosAntifem","106729880861834",4
"AbogadosAntifem","107271714503267",1
"AbogadosAntifem","114431239970616",36
"AbogadosAntifem","2002763033343639",1
"AbogadosAntifem","251779098691841",1
"AbogadosAntifem","313750051980863",1
"AbogadosAntifem","345337449969067",7
"AbogadosAntifem","AbogadoporlaVida",4
"AbogadosAntifem","AgustinLajeArrigoni",1
"AbogadosAntifem","AlejoBerme0",1
"AbogadosAntifem","AlejoMunanteCongresista",11
"AbogadosAntifem","Alerta.Celest",1
"AbogadosAntifem","CentralInformativaTV",1
"AbogadosAntifem","ChiapasVidayFamilia",1
"AbogadosAntifem","CitizenGOArgentina",1
"AbogadosAntifem","CorteIDH",1
"AbogadosAntifem","EvangelicosxLaVidayFamilia",1
"AbogadosAntifem","FelinoLibertari0",1
"AbogadosAntifem","GenderStudiess",3
"AbogadosAntifem","Infobae",1
"AbogadosAntifem","LibertasPhyle",2
"AbogadosAntifem","Mises2",8
"AbogadosAntifem","MisesReport",5
"AbogadosAntifem","MisesReport1",3
"AbogadosAntifem","MovimientoCelesteMX",3
"AbogadosAntifem","NdTijuana",1
"AbogadosAntifem","Neobatallonprovida",39
"AbogadosAntifem","Plumasatomicas",1
"AbogadosAntifem","ProLifeArmyMx",1
"AbogadosAntifem","ProyectoLibertario",9
"AbogadosAntifem","ProyectoLibertario1",2
"AbogadosAntifem","Quintanaroourbano",1
"AbogadosAntifem","Renafamabogados",1
"AbogadosAntifem","ReporteMises",42
"AbogadosAntifem","antifeministwarrior",16
"AbogadosAntifem","antifemprensa",24
"AbogadosAntifem","bethelinforma",1
"AbogadosAntifem","boletinelrenova",6
"AbogadosAntifem","comandoprovida",3
"AbogadosAntifem","confamiliamx",1
"AbogadosAntifem","dialogo21",1
"AbogadosAntifem","elheraldodemexico",1
"AbogadosAntifem","familiaimporta",1
"AbogadosAntifem","geneprovidalatino",69
"AbogadosAntifem","hombresmaltratadosporlaley",1
"AbogadosAntifem","https://www.20minutos.es/noticia/4502570/0/detenida-abusar-sexualmente-companera-piso/?utm_source=facebook.com&utm_medium=smm&utm_campaign=noticias",1
"AbogadosAntifem","https://www.facebook.com/108527740856840",1
"AbogadosAntifem","laparadadigital",1
"AbogadosAntifem","lasnoticias.decolon",1
"AbogadosAntifem","lillytellezg",2
"AbogadosAntifem","liveactionargentina",24
"AbogadosAntifem","lu.palavecino",1
"AbogadosAntifem","mamelafiallo",4
"AbogadosAntifem","mencantalaciencia",1
"AbogadosAntifem","mundovaron",1
"AbogadosAntifem","nadiemenoscentroamerica",124
"AbogadosAntifem","periodicocorreo",1
"AbogadosAntifem","politologosantifeministas",5
"AbogadosAntifem","prolifeworldLantam",36
"AbogadosAntifem","radiosanjosesv",1
"AbogadosAntifem","sv.vida",17
"AbogadosAntifem","unidadprovida",1
"AbogadosAntifem","upsoclvideo",1
"AmisHijosNoLosTocas","peruplural",1
"CONMISNINOSNO","Brigadasporelrechazoalanuevaconstitucion",1
"CONMISNINOSNO","Eporchile",2
"CONMISNINOSNO","franylavida",1
"ColectivoAntifeminista","100063623791389",1
"ColectivoAntifeminista","100CapacidadCerebral",1
"ColectivoAntifeminista","101437155334231",4
"ColectivoAntifeminista","102040844611113",1
"ColectivoAntifeminista","102739728129027",1
"ColectivoAntifeminista","102936811093449",2
"ColectivoAntifeminista","103103621435678",3
"ColectivoAntifeminista","103804554712119",1
"ColectivoAntifeminista","104254931209821",1
"ColectivoAntifeminista","104483944383085",2
"ColectivoAntifeminista","105245908116618",1
"ColectivoAntifeminista","105303240827111",4
"ColectivoAntifeminista","106315214379687",2
"ColectivoAntifeminista","106750027637413",1
"ColectivoAntifeminista","109774917559043",3
"ColectivoAntifeminista","109792354134395",1
"ColectivoAntifeminista","110304060623727",1
"ColectivoAntifeminista","112888897141054",1
"ColectivoAntifeminista","113254423380150",1
"ColectivoAntifeminista","124203264770003",1
"ColectivoAntifeminista","1412120988867630",1
"ColectivoAntifeminista","1633341456943408",1
"ColectivoAntifeminista","1655805924632690",7
"ColectivoAntifeminista","2099524530097125",1
"ColectivoAntifeminista","345567679605947",2
"ColectivoAntifeminista","437152230451615",1
"ColectivoAntifeminista","471681719882064",1
"ColectivoAntifeminista","524150875043576",1
"ColectivoAntifeminista","534607877047659",1
"ColectivoAntifeminista","536429946801038",1
"ColectivoAntifeminista","635423549844240",1
"ColectivoAntifeminista","885884934808298",1
"ColectivoAntifeminista","AFIJovenGT",1
"ColectivoAntifeminista","AbogadosAntifem",3
"ColectivoAntifeminista","AlertuxElSalvador",1
"ColectivoAntifeminista","AngelaHernandezAlvar",1
"ColectivoAntifeminista","BimagoCinico",1
"ColectivoAntifeminista","DeOrtografia",3
"ColectivoAntifeminista","ElAntifeministaBAF",62
"ColectivoAntifeminista","ElsaaMendezb",1
"ColectivoAntifeminista","FeminismoEsFascismo",8
"ColectivoAntifeminista","HijosRehenes",1
"ColectivoAntifeminista","HombresDeHierro",2
"ColectivoAntifeminista","JaimeCedilloB",1
"ColectivoAntifeminista","LatinoamericaUnidaPorLaFamiliaNatural",1
"ColectivoAntifeminista","LauraTuMejorAmiga",2
"ColectivoAntifeminista","LegionPensante",1
"ColectivoAntifeminista","Lideresvidayfamilia",1
"ColectivoAntifeminista","LuisMPiccinali",1
"ColectivoAntifeminista","MachoHeteropatriarcalAntiprogresista",1
"ColectivoAntifeminista","MasculinismoMexicoOficial",1
"ColectivoAntifeminista","MovFemenino14e",2
"ColectivoAntifeminista","MovimientoPorLosDerechosDelHombre",1
"ColectivoAntifeminista","Mr.Masculinista",1
"ColectivoAntifeminista","NadieMenos.org",1
"ColectivoAntifeminista","NinaMahsati",1
"ColectivoAntifeminista","NoALaIdDeGenero",1
"ColectivoAntifeminista","NuevaSoberania2551810",2
"ColectivoAntifeminista","OrtografiaLecturaCultura",1
"ColectivoAntifeminista","SCJNMexico",1
"ColectivoAntifeminista","Sivolvieraa.nacereligiera.ElSalvador",3
"ColectivoAntifeminista","Sublevados2",4
"ColectivoAntifeminista","SupraColectivo",81
"ColectivoAntifeminista","antifeministwarrior",1
"ColectivoAntifeminista","ateismoantiprogreislamico",1
"ColectivoAntifeminista","camidann27",7
"ColectivoAntifeminista","empoderaT.Mexico",2
"ColectivoAntifeminista","fundaprolib",1
"ColectivoAntifeminista","geneprovidalatino",3
"ColectivoAntifeminista","https://sevilla.abc.es/andalucia/malaga/sevi-mujer-mata-padre-golpes-apunala-madre-intenta-asfixiar-sobrinos-malaga-202012131227_noticia.html#vca=amp-rrss-inducido&vmc=abcdesevilla-es&vso=tw&vli=noticia.foto&ref=http:%2F%2Fm.facebook.com%2F",1
"ColectivoAntifeminista","incorrecion.politica",2
"ColectivoAntifeminista","informativoanti",1
"ColectivoAntifeminista","justiciaparahombresmexico",4
"ColectivoAntifeminista","laderechadiario",1
"ColectivoAntifeminista","liveactionargentina",2
"ColectivoAntifeminista","mamelafiallo",1
"ColectivoAntifeminista","miklos.lukacs.8",1
"ColectivoAntifeminista","mundoprogre",1
"ColectivoAntifeminista","nadiajmarquez",1
"ColectivoAntifeminista","nadiemenoscentroamerica",9
"ColectivoAntifeminista","nayaritporlavida",4
"ColectivoAntifeminista","newwinefromheaven",1
"ColectivoAntifeminista","plataformaLP",1
"ColectivoAntifeminista","politicamentediestros",1
"ColectivoAntifeminista","prolifeworldLantam",1
"ColectivoAntifeminista","resistenciaantifeminista",3
"ColectivoAntifeminista","risasporlavida",1
"ColectivoAntifeminista","sv.vida",3
"ColectivoAntifeminista","tiempo26noticias",1
"ColectivoAntifeminista","varonesunidos4",1
"ConMisHijosNoTeMetasOficial","105948934324187",1
"ConMisHijosNoTeMetasOficial","108934721019541",2
"ConMisHijosNoTeMetasOficial","ElEnjambreOficial",1
"ConMisHijosNoTeMetasOficial","EvangelicoDigital",1
"ConMisHijosNoTeMetasOficial","MilagrosAguayoPeru",1
"ConMisHijosNoTeMetasOficial","RTnews",1
"ConMisHijosNoTeMetasOficial","conmishijosnotemetascl",1
"ConMisHijosNoTeMetasOficial","conmishijosnotemetases",3
"ConMisHijosNoTeMetasOficial","events",2
"ConMisHijosNoTeMetasOficial","politicoperu",1
"ConMisHijosNoTeMetasOficial","sputnik.france",1
"CristianosRechazanConstitucionNoMasideologiadegen","CristianosRechazanNuevaConstitucion",3
"CristianosRechazanConstitucionNoMasideologiadegen","GiuliCacciaArana",1
"CristianosRechazanConstitucionNoMasideologiadegen","NadieMenos.org",1
"CristianosRechazanConstitucionNoMasideologiadegen","Renafamabogados",3
"CristianosRechazanConstitucionNoMasideologiadegen","VOXEspana",1
"CristianosRechazanConstitucionNoMasideologiadegen","mehuelemal.mehuelemal",1
"DerechosDelHombrePorIgualdad","100671468223243",1
"DerechosDelHombrePorIgualdad","101765568508525",1
"DerechosDelHombrePorIgualdad","105245908116618",1
"DerechosDelHombrePorIgualdad","109774917559043",1
"DerechosDelHombrePorIgualdad","109792354134395",1
"DerechosDelHombrePorIgualdad","116659288370219",2
"DerechosDelHombrePorIgualdad","1426212820968753",1
"DerechosDelHombrePorIgualdad","1633341456943408",1
"DerechosDelHombrePorIgualdad","1655805924632690",1
"DerechosDelHombrePorIgualdad","1940406626087079",1
"DerechosDelHombrePorIgualdad","2099524530097125",1
"DerechosDelHombrePorIgualdad","309776556325627",2
"DerechosDelHombrePorIgualdad","313750051980863",1
"DerechosDelHombrePorIgualdad","717627311762804",2
"DerechosDelHombrePorIgualdad","726408470859518",3
"DerechosDelHombrePorIgualdad","772028284",1
"DerechosDelHombrePorIgualdad","AafaniArgentina",29
"DerechosDelHombrePorIgualdad","AbogadosAntifem",2
"DerechosDelHombrePorIgualdad","Bertrandmyd",1
"DerechosDelHombrePorIgualdad","CasiCreativos",1
"DerechosDelHombrePorIgualdad","ColectivoAntifeminista",21
"DerechosDelHombrePorIgualdad","DIOSENCAPITAL",1
"DerechosDelHombrePorIgualdad","DaroDaritoVideos",1
"DerechosDelHombrePorIgualdad","ElAntifeministaBAF",1
"DerechosDelHombrePorIgualdad","ElPatriarcad0",1
"DerechosDelHombrePorIgualdad","EmmanuelDanann",6
"DerechosDelHombrePorIgualdad","GenderStudiess",1
"DerechosDelHombrePorIgualdad","GodSciencesite",2
"DerechosDelHombrePorIgualdad","HijosdePerseo",1
"DerechosDelHombrePorIgualdad","HombresDeHierro",1
"DerechosDelHombrePorIgualdad","InfanciaCompartida",155
"DerechosDelHombrePorIgualdad","InfanciaSinMaltratosARG",1
"DerechosDelHombrePorIgualdad","Infobae",4
"DerechosDelHombrePorIgualdad","JoanPlanasArt",2
"DerechosDelHombrePorIgualdad","JoanneRodriguezVeve",1
"DerechosDelHombrePorIgualdad","LACONTRATELEVISION",12
"DerechosDelHombrePorIgualdad","LaGuiaDelVaron",3
"DerechosDelHombrePorIgualdad","LasParejasReales",1
"DerechosDelHombrePorIgualdad","Latinastereofm",1
"DerechosDelHombrePorIgualdad","LauraTuMejorAmiga",1
"DerechosDelHombrePorIgualdad","MarcelGarciaOficial",8
"DerechosDelHombrePorIgualdad","Masculinismofree",1
"DerechosDelHombrePorIgualdad","MovFemenino14e",2
"DerechosDelHombrePorIgualdad","MovimientoPorLosDerechosDelHombre",19
"DerechosDelHombrePorIgualdad","NadieMenos.org",14
"DerechosDelHombrePorIgualdad","Nico.M.Teglio",2
"DerechosDelHombrePorIgualdad","Noalateoriaqueer",1
"DerechosDelHombrePorIgualdad","NoticiasNRT",1
"DerechosDelHombrePorIgualdad","OlaCelesteSanJuanArgentinaOficial",1
"DerechosDelHombrePorIgualdad","Pagina12ok",8
"DerechosDelHombrePorIgualdad","PlayGroundMag",1
"DerechosDelHombrePorIgualdad","ProyectoLeyAlejo",18
"DerechosDelHombrePorIgualdad","QPJujuy",1
"DerechosDelHombrePorIgualdad","RescatandoPrincipios",1
"DerechosDelHombrePorIgualdad","SupraColectivo",2
"DerechosDelHombrePorIgualdad","ajplusespanol",1
"DerechosDelHombrePorIgualdad","alienadosoficialuy",3
"DerechosDelHombrePorIgualdad","asocmaltratados",1
"DerechosDelHombrePorIgualdad","combitvpe",1
"DerechosDelHombrePorIgualdad","deperoncho",1
"DerechosDelHombrePorIgualdad","diputados.argentina",1
"DerechosDelHombrePorIgualdad","eldemoledorcriticaalfeminismo",1
"DerechosDelHombrePorIgualdad","elheraldodemexico",1
"DerechosDelHombrePorIgualdad","elzettamasuno",1
"DerechosDelHombrePorIgualdad","empoderaT.Mexico",2
"DerechosDelHombrePorIgualdad","events",21
"DerechosDelHombrePorIgualdad","factsmen",7
"DerechosDelHombrePorIgualdad","feminismoyflow",1
"DerechosDelHombrePorIgualdad","hombresmaltratadosporlaley",1
"DerechosDelHombrePorIgualdad","incorrecion.politica",6
"DerechosDelHombrePorIgualdad","irene.montero.5070",1
"DerechosDelHombrePorIgualdad","jesus.munoz.1069",1
"DerechosDelHombrePorIgualdad","lavozparaguay",1
"DerechosDelHombrePorIgualdad","libertadyloquesurja",1
"DerechosDelHombrePorIgualdad","libertarioantiprogresismo",1
"DerechosDelHombrePorIgualdad","mamelafiallo",1
"DerechosDelHombrePorIgualdad","mexicoenaccionsonora",1
"DerechosDelHombrePorIgualdad","pertenecemosal41",1
"DerechosDelHombrePorIgualdad","pictoline",1
"DerechosDelHombrePorIgualdad","realpolitik.noticias",1
"DerechosDelHombrePorIgualdad","romagallardoofficial",2
"DerechosDelHombrePorIgualdad","varonesunidos4",1
"DerechosDelHombrePorIgualdad","varonesunidos5",1
"DerechosDelHombrePorIgualdad","vocesfeministas1",1
"DerechosDelHombrePorIgualdad","zenithoratory",1
"ElAntifeministaBAF","103103621435678",2
"ElAntifeministaBAF","109774917559043",1
"ElAntifeministaBAF","379599672639998",1
"ElAntifeministaBAF","524150875043576",1
"ElAntifeministaBAF","536429946801038",2
"ElAntifeministaBAF","AlertuxElSalvador",1
"ElAntifeministaBAF","Chernobilprogre",1
"ElAntifeministaBAF","CirkaColectivo",2
"ElAntifeministaBAF","FeminismoEsFascismo",1
"ElAntifeministaBAF","LaFilosofiaRedPill",1
"ElAntifeministaBAF","OrtografiaLecturaCultura",1
"ElAntifeministaBAF","Sivolvieraa.nacereligiera.ElSalvador",1
"ElAntifeministaBAF","SupraColectivo",2
"ElAntifeministaBAF","TruePensamientocritico",1
"ElAntifeministaBAF","ateismoantiprogreislamico",1
"ElAntifeministaBAF","nena.bateazurdo",1
"ElAntifeministaBAF","newwinefromheaven",1
"FNXFSanMateoAtenco","ConParticipacion",1
"FNXFSanMateoAtenco","ElsaaMendezb",3
"FNXFSanMateoAtenco","FrenteNacionalPorLaFamiliaOficial",2
"FNXFSanMateoAtenco","IMSSmx",1
"FNXFSanMateoAtenco","JaimeCedilloB",1
"FNXFSanMateoAtenco","MMarthaMarquez",1
"FNXFSanMateoAtenco","confamiliamx",1
"FNXFSanMateoAtenco","isabel.olguinvillar",1
"FNXFSanMateoAtenco","mamelafiallo",1
"FNXFSanMateoAtenco","notes",1
"FNXFSanMateoAtenco","undiaportodasoficial",2
"FamilyOriginalDesign","ConservadorCristiano",3
"FamilyOriginalDesign","LasParejasReales",1
"FamilyOriginalDesign","NadieMenos.org",1
"FeminismoPrefieroPensar","UrarakaFeminista",1
"GenderStudiess","100002109818157",5
"GenderStudiess","100002443436933",2
"GenderStudiess","100013492564920",1
"GenderStudiess","102040844611113",1
"GenderStudiess","1027064280799646",1
"GenderStudiess","102879711180246",85
"GenderStudiess","103467354353248",6
"GenderStudiess","105245908116618",66
"GenderStudiess","106479734494104",6
"GenderStudiess","106631757778999",1
"GenderStudiess","106729880861834",2
"GenderStudiess","108226170685723",4
"GenderStudiess","109790280641198",2
"GenderStudiess","114431239970616",50
"GenderStudiess","1412120988867630",1
"GenderStudiess","345337449969067",2
"GenderStudiess","394250037819475",35
"GenderStudiess","663207437375899",1
"GenderStudiess","AbogadosAntifem",6
"GenderStudiess","Alerta.Celest",10
"GenderStudiess","CarlosRamOficial",1
"GenderStudiess","ElPatriarcad0",1
"GenderStudiess","EvangelicosxLaVidayFamilia",1
"GenderStudiess","FelinoLibertari0",1
"GenderStudiess","GPCristiana",31
"GenderStudiess","Infobae",1
"GenderStudiess","JonathanSilva1033",1
"GenderStudiess","KontraReingenieriaSocial",106
"GenderStudiess","LTAforEvee",4
"GenderStudiess","LibertasPhyle",10
"GenderStudiess","LiteraturaYPsicoanalisis",1
"GenderStudiess","Mises2",8
"GenderStudiess","MisesReport",22
"GenderStudiess","MisesReport1",6
"GenderStudiess","MovimientoCelesteMX",1
"GenderStudiess","Neobatallonprovida",54
"GenderStudiess","OnlineDesafio",1
"GenderStudiess","ProLifeArmyMx",1
"GenderStudiess","ProyectoLibertario",44
"GenderStudiess","ProyectoLibertario1",1
"GenderStudiess","Quintanaroourbano",1
"GenderStudiess","ReporteMises",130
"GenderStudiess","S2VBolivia",1
"GenderStudiess","Sociedadefilosofiaplicada",1
"GenderStudiess","TemplariosMemePub",2
"GenderStudiess","TroskoConsejismo",1
"GenderStudiess","alienadosoficialuy",2
"GenderStudiess","andres.orbea",6
